"dataset_id","dataset_name","original_code","original_name","reason"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Pre-demographic dividend","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Small states","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"South Asia (IDA & IBRD)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (excluding high income)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Sub-Saharan Africa (IDA & IBRD countries)","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"Upper middle income","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
11,"Research and Development Expenditure",NA,"World","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Eastern and Southern","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Africa Western and Central","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Arab World","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Caribbean small states","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Central Europe and the Baltics","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Early-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Euro area","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"European Union","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"High income","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IBRD only","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA & IBRD total","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA blend","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA only","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"IDA total","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Late-demographic dividend","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Least developed countries: UN classification","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low & middle income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Low income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Lower middle income","Could not map country name to standard code"
12,"total_population",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
12,"total_population",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
12,"total_population",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
