country_name,country_code,year,year_fct,sdg_overall,spi_comp,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,log_gdppc,log_pop,regime_type_4,regime_type_10,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income,region_spi,weights,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sdg1_wpc,sdg1_lmicpov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_mdd,sdg2_obesity,sdg2_trophic,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg2_pestexp,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_preprim,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_underach,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_wastewat,sdg6_scarcew,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_renewcon,sdg8_adjgrowthi,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_rights,sdg8_impacc,sdg8_impslav,sdg8_empop,sdg8_yneet,sdg9_roads,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_uni,sdg9_articles,sdg9_rdex,sdg9_patents,sdg9_rdres,sdg9_netacc,sdg9_womensci,sdg10_gini,sdg10_palma,sdg10_elder,sdg11_slums,sdg11_pm25,sdg11_pipedwat,sdg11_rentover,sdg11_urbaccess,sdg11_transport,sdg12_msw,sdg12_ewaste,sdg12_pollprod,sdg12_pollimp,sdg12_nprod,sdg12_nimport,sdg12_explastic,sdg12_mswrecycl,sdg13_co2gcp,sdg13_ghgimport,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg14_discard,sdg14_biomar,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_impdefor,sdg16_homicides,sdg16_security,sdg16_detain,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_justice,sdg16_admin,sdg16_exprop,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy,sdg17_sprofits,sdg17_statperf,sdg17_multilat,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,ccodecow,infcap_irt,infcap_pca,statagency,census,first_moderncensus,register_based_census,yearbook_published,yearbook_coverage,civreg,popreg,statag_intro,censusgraded_ability,ybcov_ability,income_level_lab,electric_access,rural_pop_pct,rd_expenditure_pct,total_pop,income_level
Malta,MLT,2019,2019,77.84654241363215,75.53833333333334,0.767,0.58,0.566,0.623,0.651,10.386292327006423,13.13045455536069,2,6,0.892,1.147,1.253,0.254,1.203,0.89,0.821,504062,100,83.99999999999999,45.50000000000001,73.19166666666665,75,High income,Middle East & North Africa,1,99.79050000000001,68.11122222222222,93.60657142857144,97.27325,61.71325,57.69860000000001,73.72575,85.36316666666669,74.966625,86.82050000000001,97.43050000000001,59.83028571428572,82.45133333333334,69.10083333333334,81.454,72.19200000000001,61.86283333333333,0.105,0.141,NA,2.5,NA,0.7,NA,31.57,2.353,NA,NA,NA,NA,8.48,4.093,6.118,22,0.09,10,21,4.11,82.839,12.04,99.7,96,83.32000000000001,6.773000000000001,0,NA,NA,97.342,98.525,98.524,NA,NA,NA,NA,NA,73.3,96.221,71.281,14.9,NA,100,99.965,80.66,0,2705.599,99.825,88.176,100,100,0.8,7.4,NA,NA,NA,3.616,NA,NA,NA,NA,NA,NA,85.779,76.876,NA,NA,1.917,0.56,759.533,NA,NA,NA,31,1.164,NA,NA,12.2,100,NA,NA,NA,NA,NA,4.692,13.215,14.506,53.36,8.091,NA,3.313,5.773,NA,NA,98.864,49,NA,8.71,15.798,NA,90.854,NA,0.923,NA,13.621,0.992,NA,32.493,NA,54,NA,NA,70.26,NA,NA,NA,149.712,10.569,0.3,NA,NA,NA,4.564,75.538,NA,1,0.771,0,0,0,0,NA,NA,0,0,NA,NA,32412.26978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5.322,0.55993,503912,H
Myanmar (Burma),MMR,2019,2019,61.32458093434344,63.432916666666664,0.425,0.26,0.266,0.334,0.245,7.262621267146507,17.805335399109847,1,3,0.503,0.563,0.661,0.436,0.594,0.4,0.701,54045422,100,67.06666666666666,73.80624999999998,41.291666666666664,35,Lower middle income,East Asia & Pacific,1,NA,56.66355555555555,53.06742857142857,64.28825,55.62025000000001,66.054,44.2865,63.48771428571429,29.1035,87.243,55.241,91.24985714285715,97.69966666666666,49.4442,54.7296,59.28127272727273,53.7335,NA,NA,NA,3.4,NA,NA,NA,6.67,2.386,3.714,NA,NA,NA,194.9,22.62,44.402,322,0.21,25.6,184,20.36,66.45700000000001,NA,NA,84,59.73,4.308,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,76.8,90.551,61.662,11.3,NA,78.909,73.165,5.8,NA,417.348,55.684,60.768,68.3,36.1,1.741,6.5,NA,NA,NA,0.407,0.478,NA,NA,NA,NA,NA,36.541,111.87,NA,NA,0.013,0.083,NA,NA,NA,NA,NA,NA,NA,58.281,35.2,63.411,NA,NA,NA,NA,NA,1.493,0.933,35.673,3.241,0.167,NA,0.636,0.382,NA,NA,19.203,49.84,NA,46.724,5.608000000000001,NA,22.192,27.059,0.802,NA,1.818,2.886,0.833,NA,NA,29,NA,NA,55.08,0.373,0.521,0.38,NA,2.65,NA,14.389,NA,NA,NA,63.433,NA,0,0.422,0,0,1,0,2010,2019,0,0,NA,NA,1425.989542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3,69.148,0.08341,52640713,LM
Montenegro,MNE,2019,2019,72.36344578134285,69.01916666666666,0.459,0.357,0.302,0.359,0.357,9.09489067302119,13.340740386785294,1,4,0.352,0.639,0.457,0.5,0.905,0.638,0.703,622028,100,64.26666666666667,67.11249999999998,58.71666666666666,55.00000000000001,Upper middle income,Europe & Central Asia,1,98.827,63.88488888888888,76.677,87.6805,52.854,71.12966666666667,79.37625,66.4945,52.32725,71.6695,88.83,66.835,89.8295,51.675,59.19075,69.35227272727273,83.5455,0.512,0.845,NA,2.5,NA,NA,NA,16.91,2.378,3.167,NA,NA,NA,6.37,1.332,3.156,15,0.04,20.9,115,7.640000000000001,76.639,11.44,NA,33,72.35000000000001,5.546,NA,NA,NA,75.633,99.676,94.764,NA,NA,NA,NA,NA,39.5,91.177,74.337,23.5,NA,98.681,97.502,NA,NA,NA,85.013,51.731,100,61.85,0.721,38.7,NA,NA,NA,15.128,NA,NA,NA,NA,NA,NA,73.477,82.649,NA,NA,0.884,0.363,28.531,NA,NA,NA,35.7,1.437,NA,NA,18,96.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795,NA,3.926,NA,NA,NA,35.556,60.44,NA,22.173,8.647,NA,27.04,49.223,0.842,NA,NA,3.76,NA,33.67,NA,45,NA,NA,67.26,NA,NA,NA,172.907,NA,NA,NA,NA,NA,NA,69.019,NA,0,0.461,0,0,0,1,2020,2024,0,0,NA,NA,8909.653876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,32.85,0.36328,626753,UM
Mongolia,MNG,2019,2019,65.05713887987014,76.61333333333333,0.659,0.541,0.359,0.553,0.485,8.377366850657546,14.986494979755545,2,6,0.667,1.162,0.896,1.112,1.35,0.839,0.869,3225166,100,80,77.475,65.59166666666665,60,Upper middle income,East Asia & Pacific,1,95.62100000000001,46.284125,65.21364285714286,90.03125,65.142,69.7288,37.0445,76.00171428571427,36.64287500000001,81.051,54.94225,56.18442857142857,50.91033333333333,NA,73.994,65.14163636363637,76.98066666666666,1.031,3.779,NA,5.100000000000001,NA,NA,NA,22.16,2.497,1.272,NA,NA,NA,44.82,8.363,15.555,428,0.02,28.7,215,21.04,70.663,30.51,NA,98,67.28,5.456,NA,NA,NA,85.8,94.09700000000001,96.392,NA,NA,NA,NA,NA,68.60000000000001,111.489,78.682,17.1,NA,81.436,67.792,3.4,NA,865.991,36.48,63.939,98.9,50.4,6.811,1.6,NA,NA,NA,9.269,0.535,NA,NA,NA,NA,NA,51.08,111.517,NA,NA,0.184,0.093,28.139,NA,NA,NA,NA,NA,NA,19.865,43.2,48.804,NA,NA,NA,NA,NA,16.828,4.284,212.885,10.417,1.241,NA,14.771,3.923,NA,NA,NA,NA,NA,NA,NA,NA,45.174,40.466,0.9550000000000001,NA,2.21,6.343,0.833,25.441,NA,35,NA,NA,70.49,0.526,0.535,0.439,163.19,5.772,NA,30.712,NA,NA,NA,76.613,NA,1,0.653,0,0,0,0,NA,NA,1,0,2017,2024,4347.546103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9,31.457,0.0927,3267673,LM
Mozambique,MOZ,2019,2019,52.72853401027078,58.57041666666667,0.393,0.254,0.245,0.264,0.246,6.252082192701325,17.2288355354807,1,3,0.246,0.382,0.273,0.242,0.59,0.638,0.641,30366043,90,57.63333333333334,67.39374999999998,37.825,40,Low income,Sub-Saharan Africa,1,0.6875,46.02055555555555,34.47692857142857,51.17533333333333,63.45625000000001,50.7452,35.87825,67.77114285714286,18.696625,17.8875,58.01725,97.29014285714287,97.65533333333333,72.32400000000001,63.11620000000001,47.9107,73.27616666666667,71.602,86.46900000000001,NA,30.9,NA,NA,NA,8.76,2.078,0.908,NA,NA,NA,111.4,26.425,68.348,361,4.58,28.7,228,30.02,61.306,NA,NA,83,43.08,4.624,NA,NA,NA,NA,98.73700000000001,25.528,NA,NA,NA,NA,NA,51.2,69.404,97.97500000000001,39.6,NA,57.575,33.35,1.75,NA,169.968,NA,NA,29.7,4.9,0.374,15.6,NA,NA,NA,3.646,0.463,NA,NA,NA,NA,NA,12.479,17.955,NA,NA,0.017,NA,0.771,NA,NA,NA,50.3,3.186,NA,56.716,15.4,74.071,NA,NA,NA,NA,NA,0.098,0.757,7.991000000000001,3.528,0.041,NA,0.238,0.519,NA,NA,47.217,53.41,NA,10.232,7.228,NA,41.235,64.477,0.797,NA,2.724,NA,0.604,NA,NA,26,NA,NA,67.34,0.461,0.468,0.372,NA,8.116,NA,28.516,NA,NA,NA,58.57,NA,0,0.394,0,0,0,0,NA,NA,1,0,2016,2024,519.0925509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,63.472,NA,29884380,L
Mauritania,MRT,2019,2019,56.36584504286563,49.73875,0.405,0.187,0.257,0.283,0.181,7.477079620878856,15.325282377363862,1,3,0.411,0.339,0.522,-0.786,0.67,0.347,0.747,4525698,80,62.46666666666667,47.79375,23.433333333333337,35,Lower middle income,Sub-Saharan Africa,1,73.708,40.61388888888889,51.24642857142857,43.50633333333334,29.53025,57.11460000000001,33.6725,53.06357142857144,17.933,83.912,53.60599999999999,91.30785714285715,96.347,71.871,49.0595,48.73263636363636,62.9948,5.985,22.835,NA,7,19.4,11.1,NA,20.49,2.446,1.346,NA,NA,NA,423.6,23.537,43.048,89,0.06,18.4,128,25.6,67.64,89.64,NA,75,36.47,4.375,NA,NA,NA,NA,69.095,43.679,NA,NA,NA,NA,NA,29.3,69.744,45.81,20.3,NA,72.544,49.589,13.25,NA,985.086,NA,NA,44.9,46.5,2.956,1.2,NA,NA,NA,10.416,0.496,NA,NA,NA,NA,NA,25.098,56.251,NA,NA,0.017,NA,NA,NA,NA,NA,32,1.212,NA,56,43.3,70.787,NA,NA,NA,NA,NA,0.556,1.595,27.392,7.211,0.225,NA,1.068,0.899,NA,NA,37.241,61.2,NA,0.995,5.877,NA,11.172,0,0.971,NA,3.842,1.074,0.606,NA,NA,28,NA,NA,68.35000000000001,0.391,0.368,0.297,NA,2.923,NA,NA,NA,NA,NA,49.739,NA,0,0.404,0,0,0,0,NA,NA,1,0,2013,2024,1767.072711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9,45.493,NA,4467708,LM
Mauritius,MUS,2019,2019,69.18033632119513,71.90708333333335,0.696,0.593,0.444,0.571,0.573,9.341653926139164,14.051144577585786,2,5,0.81,1.125,0.817,1.388,1.2,0.654,0.86,1265711,90,86.19999999999999,56.99375000000001,56.34166666666667,70,Upper middle income,Sub-Saharan Africa,1,97.9735,65.26833333333333,78.73892857142859,87.63600000000001,51.4335,78.73625000000001,71.44425,76.45340000000002,50.4225,65.339,77.94266666666668,71.19466666666666,91.275,47.625,36.54633333333333,65.92855555555555,62.10783333333334,0.8140000000000001,1.51,NA,7.2,NA,NA,NA,18.21,2.364,6.88,NA,NA,NA,67.15,9.859,15.705,12,0.77,22.8,35,12.23,74.181,23.23,99.8,96,67.9,6.101,NA,NA,NA,89.208,95.804,83.501,NA,NA,NA,NA,NA,54.5,97.513,63.651,11.6,NA,99.962,NA,21.63,NA,NA,NA,NA,100,98.9,1.397,8.5,NA,NA,NA,6.331,0.61,NA,NA,NA,NA,NA,61.73,86.257,NA,NA,0.387,0.357,54.029,NA,NA,NA,NA,NA,NA,52.405,12.7,99.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.206,NA,3.49,NA,NA,NA,11.059,63.43,NA,5.123,NA,NA,9.639,NA,0.411,NA,NA,2.099,0.8250000000000001,48.956,NA,52,NA,NA,71.54,0.627,0.492,0.588,214.306,7.042,NA,22.34,NA,NA,4.025,71.907,NA,1,0.697,0,0,0,0,NA,NA,1,0,2019,2024,11403.25279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,59.234,0.35699,1265985,H
Malawi,MWI,2019,2019,55.46268949765512,58.307083333333345,0.478,0.412,0.31,0.358,0.274,6.364561093600193,16.74021659056467,1,4,0.381,0.824,0.499,1.286,0.962,0.773,0.803,18628749,90,61.23333333333334,66.54374999999999,43.75833333333334,30,Low income,Sub-Saharan Africa,1,0.7095,55.19122222222222,46.90192857142858,51.194,56.78425,60.0398,39.8565,66.872,16.07775,58.8195,54.72075,97.39828571428572,99.25933333333334,NA,63.673,60.98154545454545,58.92366666666667,71.57000000000001,90.188,NA,18.5,34,3.8,NA,6.57,2.099,1.874,NA,NA,0,259.6,20.769,45.456,146,1.12,26.1,149,33.4,64.995,NA,NA,92,48.4,3.538,NA,NA,NA,NA,99.252,NA,NA,NA,NA,NA,NA,76.4,66.916,88.958,16.7,NA,69.465,42.804,17.5,32.52,67.2,15.875,40.02,11.2,1.8,0.9530000000000001,41.1,NA,NA,NA,4.966,0.533,NA,NA,NA,NA,NA,11.059,31.212,NA,NA,0.043,NA,NA,NA,NA,NA,38.5,1.722,NA,49.785,20,77.233,NA,NA,NA,NA,NA,0.082,0.31,11.838,2.131,0.008,NA,0.092,0.282,NA,NA,NA,NA,NA,NA,NA,NA,70.772,30.607,0.807,NA,2.082,NA,0.7010000000000001,NA,NA,31,NA,NA,70.64,0.473,0.334,0.61,NA,4.853,NA,12.42,NA,NA,NA,58.307,NA,0,0.476,-1,-1,0,1,2020,2021,0,0,NA,NA,580.8898161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,82.826,NA,19025752,L
Malaysia,MYS,2019,2019,67.78422983193276,68.88041666666666,0.475,0.339,0.298,0.362,0.353,9.298368809584273,17.279676134697155,1,4,0.477,0.543,0.622,0.297,0.574,0.459,0.662,31949789,80,84.03333333333333,73.01874999999998,57.35,50,Upper middle income,East Asia & Pacific,1,98.837,52.30987500000001,79.45064285714285,80.27525,53.02475,75.6536,66.6395,78.99957142857143,69.80212499999999,46.735,71.52825000000001,69.55314285714286,77.177,64.30750000000002,31.726,67.8347,68.478,0.513,0.834,NA,2.5,25.5,9.700000000000001,NA,20.15,2.407,3.552,NA,NA,NA,28.48,4.277,8.169,92,0.1,19.7,76,22.48,75.9,8.5,NA,97,77.73,5.384,NA,NA,NA,82.14,89.096,81.676,97,NA,NA,NA,NA,51.5,98.61,66.028,14.4,NA,97.09,95.88,3.44,NA,1752.566,93.772,83.782,100,88.2,1.569,5.7,NA,NA,NA,3.26,0.627,NA,NA,NA,NA,NA,84.187,120.904,NA,36.7,1.139,NA,65.666,NA,NA,NA,NA,NA,NA,21.801,23.2,98.964,NA,NA,NA,NA,NA,1.339,5.259,34.937,34.526,4.226,NA,8.583,2.974,NA,NA,19.701,56.05,NA,29.429,0.683,NA,37.031,32.454,0.71,NA,19.644,0.927,0.75,27.497,NA,53,NA,0.003,63.26,0.581,0.5690000000000001,0.488,201.759,5.99,NA,17.479,NA,NA,NA,68.88,NA,0,0.472,0,0,1,0,2017,2019,0,0,NA,NA,10920.19176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,23.393,NA,33440596,UM
Namibia,NAM,2019,2019,64.8218413165266,49.880833333333335,0.659,0.519,0.392,0.491,0.387,8.46208653687788,14.729608487403512,2,7,0.727,0.94,0.747,0.718,1.16,0.699,0.84,2494524,50,63.06666666666667,65.4625,40.87499999999999,30,Upper middle income,Sub-Saharan Africa,1,59.605,43.62775000000001,46.3042857142857,78.19725000000001,87.90075,60.05119999999999,44.056,67.8917142857143,38.66125000000001,5.493,79.837,84.11728571428573,91.30900000000001,79.06633333333333,86.50625,69.9359,79.41133333333333,16.881,29.632,NA,19.1,NA,NA,NA,15.94,NA,0.965,NA,NA,NA,174.9,27.275,47.812,486,2.6,22.8,142,34.81,63.546,NA,NA,80,62.22,4.571,NA,NA,NA,70.568,98.587,NA,NA,NA,NA,NA,NA,82.2,107.841,88.083,46.2,NA,84.839,34.961,0.39,NA,759.811,NA,NA,53.3,46.5,3.059,20.7,NA,NA,NA,19.921,0.619,NA,NA,NA,NA,NA,49.8,62.346,NA,NA,0.166,NA,8.243,NA,NA,NA,NA,NA,NA,41.4,15.6,97.21600000000001,NA,NA,NA,NA,NA,0.394,2.516,38.619,15.583,0.8310000000000001,NA,1.747,2.774,NA,NA,82.97800000000001,79.96000000000001,NA,34.724,4.622,NA,86.178,85.703,0.973,NA,9.553,12.035,0.6920000000000001,NA,NA,52,NA,NA,81.05,0.512,0.549,0.646,NA,12.943,NA,32.24,NA,NA,NA,49.881,NA,1,0.648,0,0,0,0,NA,NA,0,0,NA,NA,4731.921032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3,48.958,NA,2650494,UM
Niger,NER,2019,2019,46.92777659857504,52.68583333333332,0.534,0.399,0.338,0.495,0.358,6.330952418378853,16.964423855667082,2,5,0.472,0.829,0.548,0.96,1.087,0.736,0.848,23310719,70,61.96666666666666,60.83749999999999,35.62499999999999,35,Low income,Sub-Saharan Africa,1,12.142,44.08422222222222,36.69592857142857,3.13275,32.8645,43.38959999999999,12.125,71.739,11.422875,63.1655,39.33775000000001,95.13142857142857,99.42666666666666,NA,72.84675,49.14345454545455,64.197,54.97,85.378,NA,11,47.1,9.8,NA,5.19,2.177,0.501,NA,NA,14.924,405.7,34.879,121.848,84,0.06,20.6,213,25.51,60.031,149.59,NA,79,33.79,4.91,NA,NA,NA,24.591,59.292,18.528,NA,NA,NA,NA,NA,41.4,53.132,71.209,17,NA,47.367,14.79,11.02,NA,107.072,NA,7.385,18.5,3.7,3.751,1.8,NA,NA,NA,0.531,0.661,NA,NA,NA,NA,NA,16.612,12.258,NA,NA,0.008,NA,2.304,NA,NA,NA,NA,NA,NA,70.444,57.9,91.393,NA,NA,NA,NA,NA,0.261,0.183,18.179,0.9490000000000001,NA,NA,0.109,0.188,NA,NA,NA,NA,NA,NA,NA,NA,54.694,58.213,0.933,NA,2.385,NA,0.7010000000000001,56.003,NA,32,NA,NA,70.74,0.431,0.449,0.482,39.188,5.546,NA,NA,NA,NA,NA,52.686,NA,1,0.528,0,0,0,0,NA,NA,1,0,2016,2024,561.6913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,83.483,NA,22947757,L
Nigeria,NGA,2019,2019,53.80141911764706,55.91541666666666,0.525,0.362,0.353,0.362,0.31,7.72539856051422,19.11863437002447,2,5,0.395,0.896,0.66,0.744,1.078,0.901,0.874,200963603,90,62.4,54.84375,32.333333333333336,40,Lower middle income,Sub-Saharan Africa,1,40.44450000000001,53.25166666666667,33.68621428571429,29.67733333333334,38.22325,57.682,27.04575,65.50814285714286,31.891125,72.79599999999999,30.8635,94.50914285714286,96.88566666666667,61.85183333333334,76.5166,39.639,64.1524,25.829,43.02,NA,13.6,NA,NA,NA,11.01,2.063,1.628,NA,NA,NA,1091,35.84,117.471,219,0.52,17.1,165,20.75,53.009,80.95,NA,58,42.8,4.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,67.029,90.09700000000001,5.600000000000001,NA,74.724,43.277,9.67,NA,559.774,27.282,29.965,55.4,16.35,3.67,5.5,NA,NA,NA,5.206,0.512,NA,NA,NA,NA,NA,29.7,34.443,NA,24.583,0.055,0.284,2.251,NA,NA,NA,NA,NA,NA,50.238,53.2,18.025,NA,NA,NA,NA,NA,0.312,0.978,10.335,4.821,0.006,NA,0.666,0.413,NA,NA,0,29.59,NA,16.585,0.205,NA,79.884,73.746,0.855,NA,1.032,21.099,0.55,NA,NA,26,NA,NA,63.5,0.613,0.337,0.485,NA,0.8280000000000001,NA,NA,NA,NA,NA,55.915,NA,1,0.525,0,0,0,0,NA,NA,0,0,NA,NA,2265.155209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,48.843,0.28444,209485641,LM
Nicaragua,NIC,2019,2019,63.98602429971989,51.31458333333334,0.219,0.047,0.129,0.026,0.121,7.5799961011487715,15.694288806932336,1,3,0.217,-0.781,0.039,-1.743,-0.924,0.11,0.23,6545503,80,60.03333333333334,45.38125,36.15833333333334,35,Lower middle income,Latin America & Caribbean,1,66.9295,46.38162499999999,76.66478571428573,76.016,79.84725,71.1,59.34875,65.36385714285714,22.27325,23.662,66.1645,86.96842857142857,96.887,62.68783333333334,63.74639999999999,56.5384,67.18283333333333,10.512,26.606,NA,17.8,NA,NA,NA,31.79,2.399,2.249,NA,NA,NA,69.5,9.64,15.712,43,0.08,12.8,84,16.94,73.764,NA,NA,98,72.83,6.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.10000000000001,108.48,58.752,44.6,NA,81.612,72.96900000000001,2.22,NA,464.144,55.443,NA,85.7,55.9,1.143,12.1,NA,NA,NA,5.472,0.483,NA,NA,NA,NA,NA,37.832,18.141,NA,NA,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,95.486,NA,NA,NA,NA,NA,0.784,0.611,35.793,5.527,1.778,NA,0.789,0.863,NA,NA,49.947,63.41,NA,27.214,12.116,NA,68.685,65.779,0.8300000000000001,NA,4.316,7.943000000000001,0.681,NA,NA,22,NA,NA,64.47,0.482,0.448,0.418,NA,9.83,NA,18.847,NA,NA,NA,51.315,NA,0,0.217,0,0,0,0,NA,NA,1,0,2006,2024,1958.621329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.7,41.24,NA,6483657,LM
Netherlands,NLD,2019,2019,78.89942034289243,88.59583333333335,0.867,0.821,0.589,0.808,0.781,10.888462588962021,16.66880757401829,3,9,0.971,1.728,1.629,1.926,1.378,0.915,0.934,17344874,100,98.5,71.3625,73.11666666666666,100,High income,Europe & Central Asia,1,99.2135,73.41666666666667,95.64984615384616,96.0465,79.99175,88.05420000000001,72.30250000000001,82.13714285714286,94.02062500000001,87.918,96.4,44.834,66.55166666666668,51.34766666666667,68.98140000000001,90.09018181818182,54.3345,0.344,0.5660000000000001,8,2.5,NA,NA,NA,14.25,NA,8.654,NA,NA,NA,4.81,2.625,4.023,4.9,0.02,10,13,3.98,82.053,2.45,NA,94,85.28,7.449,1.4,26.3,15.4,99.087,99.873,88.41,NA,49.1,NA,NA,NA,88,96.227,85.802,31.3,NA,100,97.694,17,99.5,4130.12,99.971,97.497,100,100,1.272,8.6,NA,NA,NA,3.379,0.8170000000000001,NA,NA,79.7,4.316,NA,93.289,125.155,NA,68.533,3.373,2.184,2047.477,10.154,3.44,30.559,29.2,1.21,5.600000000000001,NA,10.7,100,12.629,NA,NA,NA,NA,12.21,14.536,49.325,64.09100000000001,24.342,0.6,8.798,8.788,NA,NA,93.99,44.3,NA,39.152,18.675,NA,79.666,87.391,0.913,NA,59.695,0.713,0.902,26.582,NA,82,NA,NA,91.37,0.799,0.841,0.906,67.251,11.85,0.59,NA,NA,NA,153.043,88.596,NA,1,0.861,0,0,0,0,NA,NA,0,0,NA,NA,53554.90075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,8.124,2.18435,17344874,H
Norway,NOR,2019,2019,82.33560393005689,89.09375,0.889,0.852,0.637,0.86,0.849,11.244138273951059,15.492213770492821,3,8,0.963,1.867,1.56,2.097,1.786,0.91,0.966,5347896,100,92.23333333333332,77.56875,75.66666666666667,100,High income,Europe & Central Asia,1,99.1755,67.57022222222223,97.35000000000001,98.3375,88.197,87.2182,98.623,79.67828571428572,92.79475,99.7185,97.70625,47.91142857142857,33.54,73.48933333333333,61.71759999999999,86.81036363636363,89.86733333333332,0.357,0.596,8.4,2.5,NA,0.7,NA,18.27,2.488,4.71,NA,NA,NA,1.59,1.391,2.402,3.3,NA,8.3,8,2.12,82.955,2.26,99.3,97,86.29,7.488,3.05,18.8,9,97.617,99.168,99.03,NA,48.4,NA,NA,NA,88.3,102.059,90.858,40.8,4.368,100,98.052,2.04,85.149,3559.122,98.986,77.83800000000001,100,100,0.325,59.8,NA,NA,NA,3.684,0.917,NA,NA,76.175,6.209000000000001,NA,98,102.303,NA,51.733,4.267,2.136,1170.664,12.658,3.579,28.547,27.7,0.9,4.3,NA,6.4,100,16.174,NA,NA,NA,NA,3.021,16.396,50.076,69.31,11.212,1.258,8.031,9.476,NA,NA,55.135,73.48,NA,31.146,0.401,NA,56.52,64.318,0.9510000000000001,NA,57.264,0.524,0.964,23.814,NA,84,NA,NA,92.18,0.7010000000000001,0.807,0.9,66.58200000000001,16.815,1.03,NA,NA,NA,NA,89.09400000000001,NA,1,0.892,0,0,0,0,NA,NA,0,0,NA,NA,76430.58895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,17.384,2.136,5347896,H
